timestamp,server_id,cpu_utilization,memory_utilization,network_utilization,disk_utilization
2024-01-13 14:00:00,server_009,46.93,53.04,42.24,27.23
2024-01-13 15:00:00,server_009,53.06,56.1,29.65,27.8
2024-01-13 16:00:00,server_009,47.23,53.19,18.23,46.56
2024-01-13 17:00:00,server_009,40.56,49.85,25.35,22.35
2024-01-13 18:00:00,server_009,37.96,41.73,18.32,9.42
2024-01-13 19:00:00,server_009,33.67,39.58,32.32,31.16
2024-01-13 20:00:00,server_009,34.26,39.88,24.65,14.33
2024-01-13 21:00:00,server_009,29.71,37.6,22.64,24.61
2024-01-13 22:00:00,server_009,17.4,24.62,12.02,18.99
2024-01-13 23:00:00,server_009,25.38,28.61,14.3,13.72
2024-01-14 00:00:00,server_009,27.15,29.5,4.8,20.21
2024-01-14 01:00:00,server_009,35.98,33.91,31.45,10.27
2024-01-14 02:00:00,server_009,30.35,31.1,23.58,7.61
2024-01-14 03:00:00,server_009,23.81,27.83,14.45,5.96
2024-01-14 04:00:00,server_009,22.97,27.41,10.37,16.26
2024-01-14 05:00:00,server_009,35.07,33.46,17.8,24.54
2024-01-14 06:00:00,server_009,22.52,27.19,7.9,32.64
2024-01-14 07:00:00,server_009,30.95,38.22,24.93,11.45
2024-01-14 08:00:00,server_009,52.56,53.03,36.76,23.3
2024-01-14 09:00:00,server_009,38.94,49.04,19.95,16.83
2024-01-14 10:00:00,server_009,43.11,51.13,16.86,19.15
2024-01-14 11:00:00,server_009,38.66,48.91,8.06,35.13
2024-01-14 12:00:00,server_009,51.97,55.56,37.81,36.47
2024-01-14 13:00:00,server_009,43.37,51.26,18.74,33.3
2024-01-14 14:00:00,server_009,49.53,54.34,25.01,32.31
2024-01-14 15:00:00,server_009,36.68,47.91,16.88,28.58
2024-01-14 16:00:00,server_009,49.2,54.17,24.48,29.01
2024-01-14 17:00:00,server_009,52.15,55.65,30.39,33.03
2024-01-14 18:00:00,server_009,29.39,37.44,23.51,19.13
2024-01-14 19:00:00,server_009,37.75,41.63,23.4,38.99
2024-01-14 20:00:00,server_009,43.77,44.63,47.96,4.68
2024-01-14 21:00:00,server_009,30.61,38.05,16.87,12.73
2024-01-14 22:00:00,server_009,27.94,29.9,4.3,13.29
2024-01-14 23:00:00,server_009,28.93,30.39,15.71,21.53
2024-01-15 00:00:00,server_009,30.91,35.36,19.31,25.63
2024-01-15 01:00:00,server_009,29.21,34.51,28.97,12.52
2024-01-15 02:00:00,server_009,35.05,37.43,11.0,11.39
2024-01-15 03:00:00,server_009,33.5,36.65,27.84,39.18
2024-01-15 04:00:00,server_009,30.21,35.01,33.03,9.06
2024-01-15 05:00:00,server_009,30.64,35.23,0.84,11.38
2024-01-15 06:00:00,server_009,29.19,34.5,10.55,11.82
2024-01-15 07:00:00,server_009,39.24,48.05,10.96,20.57
2024-01-15 08:00:00,server_009,62.2,63.54,35.34,21.35
2024-01-15 09:00:00,server_009,54.88,64.41,14.35,24.13
2024-01-15 10:00:00,server_009,53.66,63.8,45.81,42.03
2024-01-15 11:00:00,server_009,55.55,64.74,27.17,21.07
2024-01-15 12:00:00,server_009,59.71,66.82,23.77,30.04
2024-01-15 13:00:00,server_009,82.84,82.39,54.22,41.33
2024-01-15 14:00:00,server_009,59.74,66.83,36.1,25.89
2024-01-15 15:00:00,server_009,57.72,65.83,32.72,40.54
2024-01-15 16:00:00,server_009,49.96,61.94,34.67,17.24
2024-01-15 17:00:00,server_009,62.88,68.41,30.78,27.54
2024-01-15 18:00:00,server_009,48.02,52.44,43.08,30.03
2024-01-15 19:00:00,server_009,42.24,49.56,37.19,16.69
2024-01-15 20:00:00,server_009,41.58,49.23,19.74,35.43
2024-01-15 21:00:00,server_009,37.51,47.19,38.47,8.9
2024-01-15 22:00:00,server_009,32.17,35.99,14.9,31.03
2024-01-15 23:00:00,server_009,23.44,31.63,27.28,13.16
2024-01-16 00:00:00,server_009,23.79,31.8,28.66,22.19
2024-01-16 01:00:00,server_009,29.35,34.58,27.47,19.75
2024-01-16 02:00:00,server_009,42.33,41.07,28.3,22.39
2024-01-16 03:00:00,server_009,30.23,35.02,20.19,3.11
2024-01-16 04:00:00,server_009,52.08,49.95,32.77,19.89
2024-01-16 05:00:00,server_009,29.14,34.48,19.53,25.26
2024-01-16 06:00:00,server_009,19.52,29.66,31.78,7.53
2024-01-16 07:00:00,server_009,31.37,44.12,40.98,16.51
2024-01-16 08:00:00,server_009,64.27,64.57,28.48,23.86
2024-01-16 09:00:00,server_009,51.52,62.72,46.0,20.31
2024-01-16 10:00:00,server_009,58.64,66.29,35.18,36.42
2024-01-16 11:00:00,server_009,54.64,64.29,37.14,22.76
2024-01-16 12:00:00,server_009,60.94,67.44,27.54,29.98
2024-01-16 13:00:00,server_009,60.72,67.32,34.93,36.9
2024-01-16 14:00:00,server_009,63.73,68.83,39.21,30.58
2024-01-16 15:00:00,server_009,81.73,81.83,47.85,39.86
2024-01-16 16:00:00,server_009,61.71,67.82,35.93,34.23
2024-01-16 17:00:00,server_009,64.05,68.99,30.07,40.67
2024-01-16 18:00:00,server_009,39.11,47.99,19.91,11.19
2024-01-16 19:00:00,server_009,30.92,43.89,10.85,26.6
2024-01-16 20:00:00,server_009,44.09,50.48,28.18,28.63
2024-01-16 21:00:00,server_009,38.82,47.85,18.95,14.13
2024-01-16 22:00:00,server_009,40.81,40.31,17.33,16.85
2024-01-16 23:00:00,server_009,28.81,34.31,26.26,10.53
2024-01-17 00:00:00,server_009,46.01,46.91,24.24,10.76
2024-01-17 01:00:00,server_009,30.25,35.03,9.66,24.47
2024-01-17 02:00:00,server_009,29.84,34.83,14.03,19.48
2024-01-17 03:00:00,server_009,34.86,37.34,24.78,9.83
2024-01-17 04:00:00,server_009,26.47,33.14,0.64,4.9
2024-01-17 05:00:00,server_009,40.32,40.06,25.07,33.83
2024-01-17 06:00:00,server_009,23.83,31.82,37.05,4.37
2024-01-17 07:00:00,server_009,42.6,49.73,21.15,22.63
2024-01-17 08:00:00,server_009,44.48,50.67,26.24,28.33
2024-01-17 09:00:00,server_009,60.21,67.07,34.05,45.42
2024-01-17 10:00:00,server_009,56.16,65.05,41.48,40.41
2024-01-17 11:00:00,server_009,54.22,64.08,36.02,24.58
2024-01-17 12:00:00,server_009,66.01,69.97,44.38,46.09
2024-01-17 13:00:00,server_009,62.7,68.32,65.41,45.01
2024-01-17 14:00:00,server_009,55.11,64.52,33.96,34.18
2024-01-17 15:00:00,server_009,62.05,67.99,29.09,35.82
2024-01-17 16:00:00,server_009,55.83,64.88,37.92,28.12
2024-01-17 17:00:00,server_009,62.46,68.2,38.7,26.85
2024-01-17 18:00:00,server_009,42.23,49.55,25.61,25.5
2024-01-17 19:00:00,server_009,52.27,54.57,36.62,27.0
2024-01-17 20:00:00,server_009,44.77,50.82,33.23,29.57
2024-01-17 21:00:00,server_009,47.13,52.0,13.77,25.33
2024-01-17 22:00:00,server_009,34.52,37.16,15.55,10.52
2024-01-17 23:00:00,server_009,37.4,38.61,18.04,14.24
2024-01-18 00:00:00,server_009,32.82,36.32,35.32,27.42
2024-01-18 01:00:00,server_009,27.87,33.84,19.29,27.61
2024-01-18 02:00:00,server_009,27.17,33.49,19.64,15.68
2024-01-18 03:00:00,server_009,22.9,31.35,11.33,3.18
2024-01-18 04:00:00,server_009,51.28,49.55,44.41,22.54
2024-01-18 05:00:00,server_009,32.07,35.94,23.9,27.25
2024-01-18 06:00:00,server_009,31.84,35.83,39.14,19.48
2024-01-18 07:00:00,server_009,43.62,50.25,14.43,39.83
2024-01-18 08:00:00,server_009,44.31,50.59,53.35,12.96
2024-01-18 09:00:00,server_009,74.6,78.27,29.05,30.22
2024-01-18 10:00:00,server_009,52.58,63.26,26.73,36.32
2024-01-18 11:00:00,server_009,66.31,70.12,40.65,34.52
2024-01-18 12:00:00,server_009,61.88,67.91,23.85,30.88
2024-01-18 13:00:00,server_009,62.59,68.26,39.64,20.68
2024-01-18 14:00:00,server_009,55.13,64.53,28.63,36.21
2024-01-18 15:00:00,server_009,51.97,62.95,27.12,28.03
2024-01-18 16:00:00,server_009,54.62,64.27,24.54,22.4
2024-01-18 17:00:00,server_009,53.4,63.67,18.43,28.79
2024-01-18 18:00:00,server_009,44.94,50.9,23.09,27.12
2024-01-18 19:00:00,server_009,56.69,56.78,31.15,12.59
2024-01-18 20:00:00,server_009,55.01,55.94,36.04,42.11
2024-01-18 21:00:00,server_009,51.14,54.01,25.88,21.54
2024-01-18 22:00:00,server_009,28.85,34.33,0.7,29.73
2024-01-18 23:00:00,server_009,25.11,32.46,10.56,21.57
2024-01-19 00:00:00,server_009,37.39,38.6,30.18,22.64
2024-01-19 01:00:00,server_009,33.67,36.74,30.62,22.91
2024-01-19 02:00:00,server_009,38.7,39.26,11.61,19.39
2024-01-19 03:00:00,server_009,20.27,30.04,18.28,13.1
2024-01-19 04:00:00,server_009,21.72,30.76,17.32,14.73
2024-01-19 05:00:00,server_009,26.87,33.34,12.51,8.09
2024-01-19 06:00:00,server_009,31.74,35.78,19.72,12.63
2024-01-19 07:00:00,server_009,45.33,51.1,34.54,30.59
2024-01-19 08:00:00,server_009,66.69,65.78,44.61,56.36
2024-01-19 09:00:00,server_009,55.25,64.59,46.68,39.05
2024-01-19 10:00:00,server_009,53.36,63.65,26.33,27.42
2024-01-19 11:00:00,server_009,52.91,63.42,44.16,29.02
2024-01-19 12:00:00,server_009,56.96,65.44,38.71,23.84
2024-01-19 13:00:00,server_009,66.68,70.31,41.84,41.6
2024-01-19 14:00:00,server_009,55.42,64.68,20.53,28.05
2024-01-19 15:00:00,server_009,59.85,66.89,48.31,27.92
2024-01-19 16:00:00,server_009,77.94,79.94,33.96,33.32
2024-01-19 17:00:00,server_009,75.16,78.55,43.5,28.6
2024-01-19 18:00:00,server_009,38.65,47.76,20.87,26.36
2024-01-19 19:00:00,server_009,44.22,50.54,0.0,26.84
2024-01-19 20:00:00,server_009,51.8,54.34,43.14,39.68
2024-01-19 21:00:00,server_009,41.31,49.09,36.19,23.7
2024-01-19 22:00:00,server_009,38.03,38.92,24.0,25.76
2024-01-19 23:00:00,server_009,31.88,35.84,24.01,29.07
2024-01-20 00:00:00,server_009,22.98,27.41,2.07,10.21
2024-01-20 01:00:00,server_009,20.07,25.96,18.55,17.18
2024-01-20 02:00:00,server_009,33.87,32.86,5.42,26.63
2024-01-20 03:00:00,server_009,29.82,30.83,17.25,10.49
2024-01-20 04:00:00,server_009,26.78,29.32,34.11,24.77
2024-01-20 05:00:00,server_009,22.65,27.25,24.54,6.57
2024-01-20 06:00:00,server_009,27.84,29.84,8.57,28.44
2024-01-20 07:00:00,server_009,42.6,44.05,20.53,26.79
2024-01-20 08:00:00,server_009,27.08,36.29,12.04,11.78
2024-01-20 09:00:00,server_009,47.95,53.55,38.96,35.25
2024-01-20 10:00:00,server_009,45.27,52.21,32.78,29.69
2024-01-20 11:00:00,server_009,43.74,51.44,20.35,20.58
2024-01-20 12:00:00,server_009,54.45,56.8,39.98,17.12
2024-01-20 13:00:00,server_009,47.61,53.38,26.61,29.9
2024-01-20 14:00:00,server_009,45.45,52.3,37.93,14.27
2024-01-20 15:00:00,server_009,53.31,56.23,37.03,26.75
2024-01-20 16:00:00,server_009,46.41,52.78,33.43,19.42
2024-01-20 17:00:00,server_009,38.38,48.76,41.74,32.21
2024-01-20 18:00:00,server_009,46.36,45.93,33.57,19.38
2024-01-20 19:00:00,server_009,37.98,41.74,25.07,16.63
2024-01-20 20:00:00,server_009,34.6,40.05,19.44,19.06
2024-01-20 21:00:00,server_009,38.26,41.88,5.76,27.09
2024-01-20 22:00:00,server_009,28.03,29.94,22.23,20.08
2024-01-20 23:00:00,server_009,22.65,27.25,10.73,24.81
2024-01-21 00:00:00,server_009,25.73,28.79,12.81,8.56
2024-01-21 01:00:00,server_009,22.86,27.35,21.05,16.34
2024-01-21 02:00:00,server_009,18.93,25.39,8.7,2.3
2024-01-21 03:00:00,server_009,29.99,30.92,30.76,19.33
2024-01-21 04:00:00,server_009,22.3,27.08,8.59,13.01
2024-01-21 05:00:00,server_009,12.92,22.38,12.46,15.88
2024-01-21 06:00:00,server_009,25.23,28.54,21.98,3.16
2024-01-21 07:00:00,server_009,31.37,38.43,30.44,21.75
2024-01-21 08:00:00,server_009,31.95,38.72,18.58,18.42
2024-01-21 09:00:00,server_009,43.96,51.55,7.5,26.2
2024-01-21 10:00:00,server_009,42.46,50.8,35.03,39.17
2024-01-21 11:00:00,server_009,40.01,49.58,31.51,19.79
2024-01-21 12:00:00,server_009,38.95,49.05,22.16,24.01
2024-01-21 13:00:00,server_009,45.32,52.23,22.82,27.29
2024-01-21 14:00:00,server_009,54.28,56.71,40.13,33.29
2024-01-21 15:00:00,server_009,39.4,49.28,35.57,14.69
2024-01-21 16:00:00,server_009,55.29,57.22,37.36,34.4
2024-01-21 17:00:00,server_009,47.09,53.12,36.55,26.74
2024-01-21 18:00:00,server_009,31.58,38.54,43.36,16.8
2024-01-21 19:00:00,server_009,24.45,34.97,32.25,17.38
2024-01-21 20:00:00,server_009,29.93,37.71,11.62,31.54
2024-01-21 21:00:00,server_009,37.55,41.52,16.97,16.33
2024-01-21 22:00:00,server_009,19.36,25.61,0.08,20.99
2024-01-21 23:00:00,server_009,27.15,29.5,23.73,7.86
2024-01-22 00:00:00,server_009,27.64,33.72,21.41,14.98
2024-01-22 01:00:00,server_009,31.78,35.8,17.18,23.37
2024-01-22 02:00:00,server_009,41.52,40.67,40.8,27.29
2024-01-22 03:00:00,server_009,36.14,37.97,15.21,6.98
2024-01-22 04:00:00,server_009,24.15,31.98,17.79,18.71
2024-01-22 05:00:00,server_009,39.27,39.54,8.0,17.57
2024-01-22 06:00:00,server_009,30.94,35.38,7.34,24.58
2024-01-22 07:00:00,server_009,59.86,62.37,25.11,21.58
2024-01-22 08:00:00,server_009,35.54,46.2,10.64,28.59
2024-01-22 09:00:00,server_009,61.74,67.84,31.34,38.45
2024-01-22 10:00:00,server_009,62.7,68.32,25.3,30.88
2024-01-22 11:00:00,server_009,50.93,62.43,15.2,35.58
2024-01-22 12:00:00,server_009,58.73,66.33,36.02,33.56
2024-01-22 13:00:00,server_009,55.56,64.75,39.64,24.25
2024-01-22 14:00:00,server_009,52.59,63.26,39.88,42.34
2024-01-22 15:00:00,server_009,57.76,65.85,40.8,17.45
2024-01-22 16:00:00,server_009,52.87,63.4,45.05,27.2
2024-01-22 17:00:00,server_009,55.5,64.71,38.63,25.17
2024-01-22 18:00:00,server_009,46.28,51.58,21.1,19.56
2024-01-22 19:00:00,server_009,48.88,52.88,23.2,26.75
2024-01-22 20:00:00,server_009,54.18,55.53,49.29,30.15
2024-01-22 21:00:00,server_009,50.58,53.73,27.24,4.45
2024-01-22 22:00:00,server_009,27.51,33.66,18.91,12.78
2024-01-22 23:00:00,server_009,37.5,38.66,26.79,27.39
2024-01-23 00:00:00,server_009,37.97,38.89,15.2,2.93
2024-01-23 01:00:00,server_009,25.19,32.5,37.55,34.77
2024-01-23 02:00:00,server_009,27.03,33.42,34.84,31.84
2024-01-23 03:00:00,server_009,22.76,31.28,8.72,7.02
2024-01-23 04:00:00,server_009,33.39,36.6,28.03,27.95
2024-01-23 05:00:00,server_009,28.99,34.4,14.35,4.26
2024-01-23 06:00:00,server_009,23.1,31.46,29.05,0.0
2024-01-23 07:00:00,server_009,41.2,49.04,44.66,26.29
2024-01-23 08:00:00,server_009,38.42,47.65,31.76,31.99
2024-01-23 09:00:00,server_009,60.97,67.45,25.58,39.04
2024-01-23 10:00:00,server_009,53.38,63.65,43.21,37.03
2024-01-23 11:00:00,server_009,52.79,63.36,29.8,32.52
2024-01-23 12:00:00,server_009,59.56,66.74,33.46,28.6
2024-01-23 13:00:00,server_009,61.19,67.56,26.66,30.8
2024-01-23 14:00:00,server_009,52.11,63.02,32.35,20.64
2024-01-23 15:00:00,server_009,59.58,66.75,36.89,34.42
2024-01-23 16:00:00,server_009,50.54,62.24,38.77,21.94
2024-01-23 17:00:00,server_009,61.03,67.48,39.11,29.3
2024-01-23 18:00:00,server_009,39.41,48.14,31.41,20.52
2024-01-23 19:00:00,server_009,48.58,52.73,36.46,16.77
2024-01-23 20:00:00,server_009,44.32,50.59,16.89,25.32
2024-01-23 21:00:00,server_009,43.37,50.12,49.95,26.32
2024-01-23 22:00:00,server_009,40.33,40.07,28.16,22.74
2024-01-23 23:00:00,server_009,44.19,46.0,26.22,33.31
2024-01-24 00:00:00,server_009,28.37,34.09,8.71,23.92
2024-01-24 01:00:00,server_009,26.95,33.38,11.14,15.77
2024-01-24 02:00:00,server_009,35.54,37.67,18.09,18.65
2024-01-24 03:00:00,server_009,33.32,36.57,27.95,31.35
2024-01-24 04:00:00,server_009,35.45,37.63,8.81,6.19
2024-01-24 05:00:00,server_009,29.2,34.5,5.47,4.09
2024-01-24 06:00:00,server_009,36.44,38.13,13.51,15.11
2024-01-24 07:00:00,server_009,46.5,51.69,30.4,33.24
2024-01-24 08:00:00,server_009,42.27,49.57,39.78,13.17
2024-01-24 09:00:00,server_009,67.29,70.61,39.15,40.55
2024-01-24 10:00:00,server_009,57.11,65.52,35.96,26.69
2024-01-24 11:00:00,server_009,52.35,63.14,14.05,27.66
2024-01-24 12:00:00,server_009,54.11,64.02,21.62,33.05
2024-01-24 13:00:00,server_009,60.29,67.11,31.95,39.0
2024-01-24 14:00:00,server_009,61.04,67.48,44.64,38.96
2024-01-24 15:00:00,server_009,56.06,65.0,22.45,23.51
2024-01-24 16:00:00,server_009,57.77,65.85,17.69,31.78
2024-01-24 17:00:00,server_009,81.93,81.93,70.12,40.01
2024-01-24 18:00:00,server_009,41.36,49.12,16.43,14.14
2024-01-24 19:00:00,server_009,48.95,52.91,25.47,19.51
2024-01-24 20:00:00,server_009,53.93,55.4,30.57,14.59
2024-01-24 21:00:00,server_009,45.63,51.25,21.55,32.23
2024-01-24 22:00:00,server_009,20.95,30.38,20.63,11.25
2024-01-24 23:00:00,server_009,29.37,34.59,16.71,21.0
2024-01-25 00:00:00,server_009,27.35,33.58,0.88,12.79
2024-01-25 01:00:00,server_009,25.71,32.76,2.84,19.34
2024-01-25 02:00:00,server_009,34.69,37.25,33.79,13.71
2024-01-25 03:00:00,server_009,29.6,34.71,6.45,25.34
2024-01-25 04:00:00,server_009,24.93,32.37,3.55,2.59
2024-01-25 05:00:00,server_009,27.58,33.69,0.0,14.71
2024-01-25 06:00:00,server_009,27.99,33.9,20.0,15.04
2024-01-25 07:00:00,server_009,44.75,50.81,12.67,39.64
2024-01-25 08:00:00,server_009,48.21,52.54,28.7,22.71
2024-01-25 09:00:00,server_009,66.3,70.11,30.82,35.31
2024-01-25 10:00:00,server_009,58.22,66.08,25.88,41.25
2024-01-25 11:00:00,server_009,57.61,65.77,55.15,35.55
2024-01-25 12:00:00,server_009,53.93,63.93,33.35,38.16
2024-01-25 13:00:00,server_009,62.35,68.14,50.37,34.74
2024-01-25 14:00:00,server_009,55.5,64.72,29.93,36.18
2024-01-25 15:00:00,server_009,61.08,67.51,58.59,39.48
2024-01-25 16:00:00,server_009,58.72,66.32,50.17,26.22
2024-01-25 17:00:00,server_009,67.46,74.69,54.5,52.07
2024-01-25 18:00:00,server_009,42.75,49.81,32.16,17.3
2024-01-25 19:00:00,server_009,48.77,52.82,29.14,25.88
2024-01-25 20:00:00,server_009,48.07,52.47,32.94,29.72
2024-01-25 21:00:00,server_009,50.09,53.48,21.72,32.61
2024-01-25 22:00:00,server_009,43.15,41.48,33.25,26.66
2024-01-25 23:00:00,server_009,26.25,33.03,9.48,18.44
2024-01-26 00:00:00,server_009,33.87,36.84,25.0,14.22
2024-01-26 01:00:00,server_009,46.08,46.94,25.88,31.44
2024-01-26 02:00:00,server_009,33.9,36.86,16.09,9.1
2024-01-26 03:00:00,server_009,33.44,36.63,22.03,18.14
2024-01-26 04:00:00,server_009,28.51,34.16,24.18,14.03
2024-01-26 05:00:00,server_009,34.38,37.09,31.79,7.23
2024-01-26 06:00:00,server_009,27.31,33.56,6.78,16.79
2024-01-26 07:00:00,server_009,42.13,49.5,43.38,18.16
2024-01-26 08:00:00,server_009,44.61,50.74,31.17,29.28
2024-01-26 09:00:00,server_009,48.52,61.23,29.51,24.12
2024-01-26 10:00:00,server_009,59.39,66.66,32.05,33.9
2024-01-26 11:00:00,server_009,60.34,67.14,30.92,29.77
2024-01-26 12:00:00,server_009,67.1,70.52,32.82,37.99
2024-01-26 13:00:00,server_009,57.93,65.93,43.19,19.37
2024-01-26 14:00:00,server_009,52.82,63.38,14.71,36.65
2024-01-26 15:00:00,server_009,50.17,62.05,37.96,32.07
2024-01-26 16:00:00,server_009,64.85,69.39,46.92,29.26
2024-01-26 17:00:00,server_009,58.4,66.17,29.38,39.43
2024-01-26 18:00:00,server_009,46.63,51.75,32.92,30.72
2024-01-26 19:00:00,server_009,39.36,48.12,16.44,38.35
2024-01-26 20:00:00,server_009,58.35,57.61,35.79,28.28
2024-01-26 21:00:00,server_009,37.78,47.32,37.37,20.38
2024-01-26 22:00:00,server_009,27.06,33.44,6.11,17.56
2024-01-26 23:00:00,server_009,45.62,46.71,21.97,15.86
2024-01-27 00:00:00,server_009,26.57,29.21,17.96,14.85
2024-01-27 01:00:00,server_009,24.01,27.93,27.23,29.1
2024-01-27 02:00:00,server_009,22.89,27.37,2.67,16.1
2024-01-27 03:00:00,server_009,31.32,31.58,9.82,28.16
2024-01-27 04:00:00,server_009,35.16,33.51,31.46,13.73
2024-01-27 05:00:00,server_009,31.63,31.74,24.16,7.06
2024-01-27 06:00:00,server_009,24.51,28.18,21.38,14.02
2024-01-27 07:00:00,server_009,32.68,39.09,21.63,18.56
2024-01-27 08:00:00,server_009,36.54,41.02,5.97,13.12
2024-01-27 09:00:00,server_009,39.31,49.23,9.65,25.18
2024-01-27 10:00:00,server_009,36.44,47.79,14.14,36.94
2024-01-27 11:00:00,server_009,46.36,52.75,23.39,31.51
2024-01-27 12:00:00,server_009,41.87,50.51,28.67,28.78
2024-01-27 13:00:00,server_009,40.53,49.84,22.42,33.61
2024-01-27 14:00:00,server_009,37.39,48.27,27.0,23.74
2024-01-27 15:00:00,server_009,56.32,57.73,37.92,26.03
2024-01-27 16:00:00,server_009,56.93,58.04,22.97,19.19
2024-01-27 17:00:00,server_009,45.05,52.1,27.84,21.0
2024-01-27 18:00:00,server_009,38.49,41.99,22.17,22.45
2024-01-27 19:00:00,server_009,32.18,38.84,21.05,23.45
2024-01-27 20:00:00,server_009,30.52,38.01,15.59,29.31
2024-01-27 21:00:00,server_009,41.94,43.72,21.14,20.07
2024-01-27 22:00:00,server_009,19.91,25.88,22.3,2.46
2024-01-27 23:00:00,server_009,19.9,25.87,25.49,11.74
2024-01-28 00:00:00,server_009,23.8,27.82,6.07,16.49
2024-01-28 01:00:00,server_009,20.45,26.15,8.02,6.76
2024-01-28 02:00:00,server_009,24.26,28.05,8.35,0.0
2024-01-28 03:00:00,server_009,22.67,27.26,7.03,7.34
2024-01-28 04:00:00,server_009,29.62,30.73,4.55,7.19
2024-01-28 05:00:00,server_009,23.76,27.8,21.77,11.2
2024-01-28 06:00:00,server_009,33.62,32.73,30.01,13.78
2024-01-28 07:00:00,server_009,29.12,37.31,11.14,12.76
2024-01-28 08:00:00,server_009,24.97,35.24,33.97,15.29
2024-01-28 09:00:00,server_009,64.71,65.93,16.17,41.26
2024-01-28 10:00:00,server_009,46.53,52.84,34.6,11.88
2024-01-28 11:00:00,server_009,41.64,50.39,15.07,22.97
2024-01-28 12:00:00,server_009,51.03,55.09,29.43,29.3
2024-01-28 13:00:00,server_009,42.95,51.05,20.26,28.44
2024-01-28 14:00:00,server_009,42.17,50.66,45.03,26.35
2024-01-28 15:00:00,server_009,42.34,50.74,28.01,28.18
2024-01-28 16:00:00,server_009,43.23,51.19,20.03,34.08
2024-01-28 17:00:00,server_009,46.76,52.95,17.07,24.82
2024-01-28 18:00:00,server_009,42.4,43.95,30.35,20.32
2024-01-28 19:00:00,server_009,32.01,38.76,19.93,25.29
2024-01-28 20:00:00,server_009,41.04,43.27,22.38,17.93
2024-01-28 21:00:00,server_009,43.83,44.66,22.7,25.94
2024-01-28 22:00:00,server_009,26.24,29.05,32.53,9.62
2024-01-28 23:00:00,server_009,25.34,28.59,17.05,18.11
2024-01-29 00:00:00,server_009,28.72,34.27,6.2,25.45
2024-01-29 01:00:00,server_009,30.82,35.32,17.29,19.85
2024-01-29 02:00:00,server_009,31.88,35.85,0.0,17.77
2024-01-29 03:00:00,server_009,25.12,32.47,0.0,11.67
2024-01-29 04:00:00,server_009,36.2,38.01,31.24,27.04
2024-01-29 05:00:00,server_009,29.72,34.77,8.58,15.52
2024-01-29 06:00:00,server_009,40.31,40.06,11.66,26.86
2024-01-29 07:00:00,server_009,41.51,49.19,27.11,25.1
2024-01-29 08:00:00,server_009,42.15,49.51,40.22,25.82
2024-01-29 09:00:00,server_009,52.37,63.15,28.6,35.08
2024-01-29 10:00:00,server_009,58.66,66.3,46.68,26.78
2024-01-29 11:00:00,server_009,62.93,68.43,31.9,30.86
2024-01-29 12:00:00,server_009,51.87,62.9,36.63,44.65
2024-01-29 13:00:00,server_009,59.6,66.76,27.8,43.68
2024-01-29 14:00:00,server_009,59.34,66.64,48.69,34.88
2024-01-29 15:00:00,server_009,52.7,63.31,32.23,34.48
2024-01-29 16:00:00,server_009,54.39,64.16,31.35,46.1
2024-01-29 17:00:00,server_009,60.18,67.05,30.08,30.8
2024-01-29 18:00:00,server_009,48.17,52.52,33.83,18.74
2024-01-29 19:00:00,server_009,41.36,49.12,32.64,20.09
2024-01-29 20:00:00,server_009,45.31,51.09,36.77,22.56
2024-01-29 21:00:00,server_009,48.98,52.93,38.41,29.48
2024-01-29 22:00:00,server_009,29.57,34.69,27.24,11.79
2024-01-29 23:00:00,server_009,32.06,35.93,22.24,10.28
2024-01-30 00:00:00,server_009,35.14,37.47,25.91,8.56
2024-01-30 01:00:00,server_009,27.62,33.71,26.93,9.84
2024-01-30 02:00:00,server_009,26.71,33.26,28.1,10.25
2024-01-30 03:00:00,server_009,38.91,39.36,35.72,19.88
2024-01-30 04:00:00,server_009,32.11,35.96,0.0,17.36
2024-01-30 05:00:00,server_009,31.7,35.76,39.05,12.08
2024-01-30 06:00:00,server_009,28.39,34.1,11.01,24.34
2024-01-30 07:00:00,server_009,47.58,52.23,35.13,34.14
2024-01-30 08:00:00,server_009,45.37,51.12,45.57,27.97
2024-01-30 09:00:00,server_009,52.63,63.28,27.74,27.08
2024-01-30 10:00:00,server_009,57.51,65.72,33.5,36.1
2024-01-30 11:00:00,server_009,64.33,69.13,34.09,30.11
2024-01-30 12:00:00,server_009,82.48,82.21,40.12,49.46
2024-01-30 13:00:00,server_009,54.21,64.07,38.45,21.42
2024-01-30 14:00:00,server_009,62.66,68.3,33.47,28.31
2024-01-30 15:00:00,server_009,44.92,59.43,35.23,26.94
2024-01-30 16:00:00,server_009,68.89,71.41,36.35,52.11
2024-01-30 17:00:00,server_009,59.73,66.83,42.44,37.95
2024-01-30 18:00:00,server_009,46.1,51.49,18.66,34.01
2024-01-30 19:00:00,server_009,41.58,49.23,8.52,8.58
2024-01-30 20:00:00,server_009,46.37,51.62,36.18,11.71
2024-01-30 21:00:00,server_009,47.44,52.16,18.54,43.49
2024-01-30 22:00:00,server_009,28.26,34.03,17.5,14.65
2024-01-30 23:00:00,server_009,32.55,36.18,37.36,22.38
2024-01-31 00:00:00,server_009,24.85,32.33,11.57,14.6
2024-01-01 00:00:00,server_010,24.08,32.24,9.77,21.99
2024-01-01 01:00:00,server_010,32.41,36.4,31.44,12.79
2024-01-01 02:00:00,server_010,23.32,31.86,15.22,29.89
2024-01-01 03:00:00,server_010,25.12,32.76,25.55,22.2
